order_id,order_date,customer_id,customer_segment,region,salesperson,product_category,product_name,quantity,unit_price,discount,gross_revenue,revenue,cost,profit,profit_margin
ORD-20250157,2025-11-01,CUST-2925,Enterprise,Central,Sarah Jenkins,Software,CRM Enterprise,8,2427.99,0.05,19423.88,18452.69,11495.29,6957.4,0.377
ORD-20250158,2025-09-21,CUST-2341,Mid-Market,Central,Priya Sharma,Cloud Solutions,Serverless Compute,4,449.3,0.0,1797.19,1797.19,1007.51,789.69,0.4394
ORD-20250159,2025-11-10,CUST-1808,Mid-Market,West,Elena Rostova,Professional Services,Annual Maintenance,3,1490.79,0.1,4472.37,4025.14,2233.6,1791.54,0.4451
ORD-20250160,2025-01-25,CUST-1749,Enterprise,West,Elena Rostova,Hardware,Network Gateway Gen4,15,1549.14,0.15,23237.08,19751.52,10659.6,9091.92,0.4603
ORD-20250161,2025-10-27,CUST-1548,SMB,East,Lucas Meyer,Hardware,Edge Server X1,4,5027.9,0.0,20111.6,20111.6,9852.84,10258.76,0.5101
ORD-20250162,2025-02-04,CUST-1352,Mid-Market,North,Priya Sharma,Professional Services,Annual Maintenance,5,1451.13,0.1,7255.65,6530.08,4342.8,2187.28,0.335
ORD-20250163,2025-10-20,CUST-1955,Enterprise,South,Lucas Meyer,Cloud Solutions,Serverless Compute,20,466.52,0.2,9330.33,7464.26,4253.5,3210.76,0.4302
ORD-20250164,2025-12-20,CUST-3979,Consumer,East,James Wilson,Cloud Solutions,Enterprise AI Suite,3,3421.89,0.0,10265.67,10265.67,6492.76,3772.91,0.3675
ORD-20250165,2025-09-25,CUST-3958,Mid-Market,South,Sarah Jenkins,Hardware,Workstation Pro,4,2260.72,0.0,9042.88,9042.88,5157.8,3885.08,0.4296
ORD-20250166,2025-10-25,CUST-3340,Consumer,North,Amara Okafor,Hardware,Network Gateway Gen4,2,1598.76,0.0,3197.53,3197.53,1995.74,1201.79,0.3759
ORD-20250167,2025-04-21,CUST-1129,Mid-Market,East,Priya Sharma,Cloud Solutions,Serverless Compute,7,456.85,0.0,3197.92,3197.92,1694.29,1503.63,0.4702
ORD-20250168,2025-06-12,CUST-1459,Enterprise,East,Lucas Meyer,Hardware,Security Appliance,6,3505.3,0.15,21031.78,17877.01,13181.5,4695.51,0.2627
ORD-20250169,2025-04-28,CUST-3891,Mid-Market,North,James Wilson,Software,Analytics Studio,2,1787.56,0.0,3575.12,3575.12,2050.08,1525.04,0.4266
ORD-20250170,2025-01-01,CUST-4192,Enterprise,North,David Ross,Software,CyberDefense Suite,7,2858.45,0.05,20009.17,19008.71,12382.35,6626.35,0.3486
ORD-20250171,2025-02-13,CUST-1619,Consumer,South,David Ross,Hardware,Edge Server X1,1,4576.41,0.05,4576.41,4347.59,2545.55,1802.04,0.4145
ORD-20250172,2025-01-20,CUST-1197,Mid-Market,North,Amara Okafor,Cloud Solutions,Data Lakehouse Storage,6,815.03,0.0,4890.16,4890.16,2772.4,2117.76,0.4331
ORD-20250173,2025-01-12,CUST-2274,Consumer,North,David Ross,Hardware,Security Appliance,2,3240.06,0.0,6480.12,6480.12,4040.9,2439.22,0.3764
ORD-20250174,2025-08-11,CUST-4499,Mid-Market,North,James Wilson,Hardware,Network Gateway Gen4,5,1540.12,0.0,7700.59,7700.59,3686.34,4014.25,0.5213
ORD-20250175,2025-08-22,CUST-1128,Enterprise,West,Priya Sharma,Hardware,Workstation Pro,10,2124.36,0.05,21243.56,20181.38,12502.37,7679.01,0.3805
ORD-20250176,2025-11-07,CUST-3161,Enterprise,Central,Michael Chang,Professional Services,Cloud Migration Consulting,19,7748.16,0.05,147215.0,139854.25,67141.44,72712.81,0.5199
ORD-20250177,2025-11-24,CUST-4218,Consumer,West,Priya Sharma,Cloud Solutions,Cloud Hosting Pro,4,1239.22,0.0,4956.88,4956.88,2802.81,2154.08,0.4346
ORD-20250178,2025-08-08,CUST-2608,Mid-Market,North,Sarah Jenkins,Professional Services,Annual Maintenance,2,1574.0,0.05,3148.0,2990.6,1773.59,1217.01,0.4069
ORD-20250179,2025-11-20,CUST-2637,SMB,East,David Ross,Cloud Solutions,Serverless Compute,2,468.06,0.05,936.12,889.32,502.81,386.51,0.4346
ORD-20250180,2025-11-27,CUST-2624,Enterprise,South,Amara Okafor,Hardware,Network Gateway Gen4,17,1620.83,0.15,27554.17,23421.04,16231.98,7189.06,0.3069
ORD-20250181,2025-11-12,CUST-4568,Mid-Market,East,David Ross,Professional Services,24/7 Premium Support,5,1902.93,0.0,9514.67,9514.67,4602.14,4912.53,0.5163
ORD-20250182,2025-11-26,CUST-4865,Mid-Market,West,Lucas Meyer,Hardware,Workstation Pro,9,2276.38,0.05,20487.39,19463.02,10617.58,8845.44,0.4545
ORD-20250183,2025-01-12,CUST-4371,Mid-Market,North,Elena Rostova,Professional Services,Annual Maintenance,8,1484.15,0.0,11873.24,11873.24,7116.52,4756.71,0.4006
ORD-20250184,2025-12-30,CUST-3666,Enterprise,Central,Priya Sharma,Hardware,Network Gateway Gen4,18,1623.6,0.05,29224.73,27763.49,16977.77,10785.72,0.3885
ORD-20250185,2025-02-20,CUST-1786,Consumer,North,Michael Chang,Hardware,Edge Server X1,2,4793.22,0.0,9586.44,9586.44,4860.08,4726.36,0.493
ORD-20250186,2025-01-27,CUST-4215,Mid-Market,Central,Michael Chang,Hardware,Security Appliance,5,3167.47,0.0,15837.34,15837.34,10220.55,5616.79,0.3547
ORD-20250187,2025-03-31,CUST-4179,Enterprise,North,Michael Chang,Professional Services,Annual Maintenance,9,1503.77,0.2,13533.97,10827.18,8237.88,2589.3,0.2391
ORD-20250188,2025-10-25,CUST-2798,Mid-Market,Central,James Wilson,Hardware,Edge Server X1,2,4739.28,0.0,9478.57,9478.57,4478.25,5000.32,0.5275
ORD-20250189,2025-05-21,CUST-2243,SMB,East,Sarah Jenkins,Hardware,Edge Server X1,2,4661.78,0.0,9323.56,9323.56,4962.05,4361.51,0.4678
ORD-20250190,2025-05-05,CUST-4225,SMB,Central,David Ross,Cloud Solutions,Cloud Hosting Pro,1,1176.25,0.1,1176.25,1058.62,629.0,429.63,0.4058
ORD-20250191,2025-07-21,CUST-4040,SMB,West,Priya Sharma,Software,Analytics Studio,2,1737.54,0.0,3475.07,3475.07,2167.93,1307.14,0.3761
ORD-20250192,2025-06-10,CUST-3852,Enterprise,North,Priya Sharma,Professional Services,24/7 Premium Support,5,2183.13,0.1,10915.66,9824.1,5472.86,4351.24,0.4429
ORD-20250193,2025-03-18,CUST-2343,Mid-Market,East,David Ross,Cloud Solutions,Enterprise AI Suite,8,3568.3,0.0,28546.4,28546.4,15290.59,13255.81,0.4644
ORD-20250194,2025-06-16,CUST-1699,Enterprise,West,James Wilson,Hardware,Security Appliance,24,3382.56,0.05,81181.39,77122.32,37821.1,39301.22,0.5096
ORD-20250195,2025-08-20,CUST-3695,Mid-Market,East,Sarah Jenkins,Software,DevOps Automation,4,935.14,0.0,3740.55,3740.55,2014.22,1726.33,0.4615
ORD-20250196,2025-11-12,CUST-1159,SMB,North,Amara Okafor,Software,CRM Enterprise,4,2491.22,0.0,9964.88,9964.88,5546.37,4418.51,0.4434
ORD-20250197,2025-02-27,CUST-2195,SMB,South,Michael Chang,Hardware,Network Gateway Gen4,2,1609.25,0.1,3218.49,2896.64,1663.04,1233.6,0.4259
ORD-20250198,2025-05-30,CUST-4548,Consumer,East,Priya Sharma,Professional Services,Implementation & Onboarding,3,4850.47,0.0,14551.4,14551.4,6829.49,7721.91,0.5307
ORD-20250199,2025-05-01,CUST-2931,Enterprise,West,Lucas Meyer,Professional Services,24/7 Premium Support,22,1994.98,0.0,43889.5,43889.5,28301.4,15588.11,0.3552
ORD-20250200,2025-04-28,CUST-3368,Consumer,Central,Sarah Jenkins,Software,CyberDefense Suite,2,2906.08,0.0,5812.16,5812.16,2719.07,3093.08,0.5322
ORD-20250201,2025-08-19,CUST-4621,Mid-Market,West,Elena Rostova,Software,CyberDefense Suite,3,2773.3,0.0,8319.9,8319.9,4122.28,4197.63,0.5045
ORD-20250202,2025-08-25,CUST-3808,Enterprise,South,Sarah Jenkins,Software,CRM Enterprise,3,2353.33,0.0,7059.98,7059.98,4025.03,3034.95,0.4299
ORD-20250203,2025-11-07,CUST-1341,SMB,North,Elena Rostova,Professional Services,Annual Maintenance,1,1483.66,0.0,1483.66,1483.66,785.5,698.16,0.4706
ORD-20250204,2025-06-15,CUST-2693,Enterprise,West,James Wilson,Hardware,Security Appliance,9,3227.9,0.05,29051.1,27598.54,15414.4,12184.15,0.4415
ORD-20250205,2025-03-07,CUST-2811,Enterprise,North,Michael Chang,Professional Services,Cloud Migration Consulting,12,7741.86,0.1,92902.33,83612.09,53072.7,30539.39,0.3653
ORD-20250206,2025-11-17,CUST-4507,SMB,East,David Ross,Professional Services,Implementation & Onboarding,3,4949.33,0.0,14847.99,14847.99,7773.03,7074.97,0.4765
ORD-20250207,2025-01-25,CUST-4871,Enterprise,North,Lucas Meyer,Software,CyberDefense Suite,15,3026.57,0.05,45398.55,43128.63,21388.75,21739.87,0.5041
ORD-20250208,2025-06-09,CUST-3710,Mid-Market,North,David Ross,Software,CyberDefense Suite,8,2772.79,0.1,22182.33,19964.1,10921.49,9042.6,0.4529
ORD-20250209,2025-09-24,CUST-1456,Mid-Market,West,Priya Sharma,Professional Services,Annual Maintenance,4,1450.6,0.0,5802.4,5802.4,3519.38,2283.02,0.3935
ORD-20250210,2025-09-20,CUST-2795,Enterprise,East,Priya Sharma,Cloud Solutions,Serverless Compute,10,464.13,0.2,4641.29,3713.03,2249.87,1463.16,0.3941
ORD-20250211,2025-05-04,CUST-4699,SMB,West,Priya Sharma,Hardware,Workstation Pro,2,2233.9,0.0,4467.79,4467.79,2480.08,1987.72,0.4449
ORD-20250212,2025-01-14,CUST-1509,Enterprise,North,Priya Sharma,Hardware,Workstation Pro,4,2119.44,0.1,8477.75,7629.97,4255.51,3374.46,0.4423
ORD-20250213,2025-05-18,CUST-3112,Enterprise,East,Amara Okafor,Hardware,Workstation Pro,23,2273.55,0.05,52291.58,49677.0,31913.94,17763.06,0.3576
ORD-20250214,2025-06-22,CUST-1699,Enterprise,North,David Ross,Cloud Solutions,Cloud Hosting Pro,26,1340.63,0.0,34856.35,34856.35,16731.39,18124.96,0.52
ORD-20250215,2025-02-21,CUST-2768,SMB,North,Amara Okafor,Cloud Solutions,Data Lakehouse Storage,4,880.56,0.0,3522.25,3522.25,2258.62,1263.63,0.3588
ORD-20250216,2025-04-23,CUST-1424,SMB,Central,Sarah Jenkins,Software,DevOps Automation,2,944.07,0.0,1888.14,1888.14,1167.2,720.94,0.3818
ORD-20250217,2025-11-10,CUST-1714,SMB,North,Priya Sharma,Software,CyberDefense Suite,2,2867.04,0.0,5734.08,5734.08,2840.62,2893.46,0.5046
ORD-20250218,2025-12-09,CUST-3987,Enterprise,East,Sarah Jenkins,Professional Services,24/7 Premium Support,7,1909.57,0.05,13366.96,12698.61,6207.84,6490.77,0.5111
ORD-20250219,2025-06-01,CUST-4897,Mid-Market,North,Priya Sharma,Hardware,Security Appliance,7,3252.39,0.05,22766.75,21628.41,13256.49,8371.92,0.3871
ORD-20250220,2025-01-28,CUST-3397,Mid-Market,South,James Wilson,Hardware,Workstation Pro,9,2105.12,0.0,18946.05,18946.05,8838.78,10107.27,0.5335
ORD-20250221,2025-08-08,CUST-1920,SMB,West,Sarah Jenkins,Hardware,Security Appliance,2,3151.88,0.0,6303.76,6303.76,3158.7,3145.05,0.4989
ORD-20250222,2025-11-20,CUST-1118,Mid-Market,West,James Wilson,Software,Analytics Studio,8,1884.33,0.1,15074.62,13567.16,8213.67,5353.49,0.3946
ORD-20250223,2025-09-15,CUST-4983,Mid-Market,East,Lucas Meyer,Professional Services,Annual Maintenance,9,1523.47,0.0,13711.25,13711.25,7097.67,6613.57,0.4823
ORD-20250224,2025-07-02,CUST-3171,Enterprise,North,Michael Chang,Professional Services,Cloud Migration Consulting,23,8458.89,0.0,194554.5,194554.5,95233.28,99321.22,0.5105
ORD-20250225,2025-06-23,CUST-2567,Consumer,North,James Wilson,Software,Analytics Studio,3,1868.27,0.0,5604.81,5604.81,3131.98,2472.82,0.4412
ORD-20250226,2025-05-29,CUST-1301,Mid-Market,West,Lucas Meyer,Hardware,Security Appliance,7,3185.7,0.0,22299.89,22299.89,10826.28,11473.61,0.5145
ORD-20250227,2025-03-27,CUST-4868,Enterprise,West,Amara Okafor,Software,CyberDefense Suite,20,2786.3,0.2,55726.07,44580.86,34191.13,10389.73,0.2331
ORD-20250228,2025-04-05,CUST-1460,Enterprise,East,James Wilson,Software,CyberDefense Suite,13,2974.87,0.15,38673.36,32872.35,19704.45,13167.9,0.4006
ORD-20250229,2025-01-19,CUST-4438,Enterprise,North,Sarah Jenkins,Software,CyberDefense Suite,7,2801.42,0.2,19609.95,15687.96,12008.16,3679.8,0.2346
ORD-20250230,2025-12-30,CUST-2506,Consumer,West,Lucas Meyer,Hardware,Security Appliance,4,3193.02,0.0,12772.09,12772.09,7165.36,5606.73,0.439
ORD-20250231,2025-10-29,CUST-3159,Enterprise,East,Amara Okafor,Software,DevOps Automation,11,955.15,0.1,10506.67,9456.0,6477.74,2978.26,0.315
ORD-20250232,2025-01-14,CUST-3634,SMB,West,Lucas Meyer,Cloud Solutions,Serverless Compute,3,465.39,0.0,1396.17,1396.17,768.46,627.7,0.4496
ORD-20250233,2025-07-05,CUST-2929,Mid-Market,South,Lucas Meyer,Cloud Solutions,Serverless Compute,7,454.19,0.0,3179.31,3179.31,1693.06,1486.25,0.4675
ORD-20250234,2025-12-25,CUST-1187,Mid-Market,North,Sarah Jenkins,Cloud Solutions,Serverless Compute,6,431.68,0.0,2590.11,2590.11,1414.7,1175.4,0.4538
ORD-20250235,2025-01-14,CUST-2078,Enterprise,West,Elena Rostova,Software,Analytics Studio,6,1719.5,0.1,10317.03,9285.33,6303.68,2981.64,0.3211
ORD-20250236,2025-06-08,CUST-2901,Enterprise,North,David Ross,Professional Services,Annual Maintenance,27,1651.66,0.1,44594.75,40135.27,26379.41,13755.87,0.3427
ORD-20250237,2025-12-22,CUST-2373,Mid-Market,East,Priya Sharma,Cloud Solutions,Serverless Compute,2,447.03,0.0,894.06,894.06,441.78,452.29,0.5059
ORD-20250238,2025-09-08,CUST-2019,SMB,West,James Wilson,Software,DevOps Automation,1,918.98,0.0,918.98,918.98,504.73,414.25,0.4508
ORD-20250239,2025-02-16,CUST-3171,Mid-Market,North,David Ross,Professional Services,Cloud Migration Consulting,8,7553.9,0.0,60431.23,60431.23,29423.68,31007.55,0.5131
ORD-20250240,2025-03-02,CUST-4696,Enterprise,Central,James Wilson,Software,CRM Enterprise,24,2345.54,0.05,56292.89,53478.24,34142.56,19335.68,0.3616
ORD-20250241,2025-02-04,CUST-4903,Consumer,South,Amara Okafor,Professional Services,Implementation & Onboarding,4,5151.32,0.0,20605.29,20605.29,11262.72,9342.57,0.4534
ORD-20250242,2025-03-11,CUST-2009,Enterprise,East,David Ross,Hardware,Network Gateway Gen4,3,1644.83,0.0,4934.5,4934.5,2442.8,2491.7,0.505
ORD-20250243,2025-12-30,CUST-1984,SMB,North,Elena Rostova,Hardware,Security Appliance,1,2966.38,0.0,2966.38,2966.38,1502.28,1464.09,0.4936
ORD-20250244,2025-08-08,CUST-1631,Enterprise,North,Michael Chang,Professional Services,Cloud Migration Consulting,18,7403.41,0.05,133261.3,126598.23,61709.74,64888.49,0.5126
ORD-20250245,2025-10-28,CUST-3297,Enterprise,West,David Ross,Cloud Solutions,Enterprise AI Suite,23,3511.35,0.15,80760.99,68646.84,37738.39,30908.45,0.4503
ORD-20250246,2025-06-09,CUST-1943,Consumer,East,Priya Sharma,Professional Services,Annual Maintenance,1,1432.84,0.0,1432.84,1432.84,719.33,713.51,0.498
ORD-20250247,2025-11-09,CUST-4202,Consumer,East,Priya Sharma,Hardware,Workstation Pro,2,2132.06,0.0,4264.12,4264.12,2182.12,2082.0,0.4883
ORD-20250248,2025-12-07,CUST-3208,Enterprise,East,Michael Chang,Software,DevOps Automation,23,923.91,0.05,21249.82,20187.33,11879.1,8308.23,0.4116
ORD-20250249,2025-06-01,CUST-3090,Consumer,North,Sarah Jenkins,Software,Analytics Studio,3,1837.41,0.0,5512.23,5512.23,2570.6,2941.63,0.5337
ORD-20250250,2025-07-17,CUST-2537,Mid-Market,West,James Wilson,Hardware,Workstation Pro,9,2137.54,0.0,19237.86,19237.86,11973.59,7264.27,0.3776
ORD-20250251,2025-05-05,CUST-2317,Enterprise,West,Elena Rostova,Professional Services,Annual Maintenance,12,1571.71,0.05,18860.51,17917.49,9246.79,8670.69,0.4839
ORD-20250252,2025-10-04,CUST-1883,Enterprise,North,James Wilson,Professional Services,Cloud Migration Consulting,17,7278.66,0.1,123737.24,111363.51,59681.43,51682.08,0.4641
ORD-20250253,2025-09-27,CUST-4867,Mid-Market,North,Michael Chang,Software,Analytics Studio,2,1714.89,0.0,3429.78,3429.78,1861.64,1568.14,0.4572
ORD-20250254,2025-02-13,CUST-3726,Mid-Market,East,Elena Rostova,Hardware,Edge Server X1,8,4954.61,0.0,39636.88,39636.88,23985.16,15651.72,0.3949
ORD-20250255,2025-11-03,CUST-4991,Enterprise,North,Elena Rostova,Hardware,Security Appliance,11,3124.05,0.15,34364.59,29209.9,19881.12,9328.79,0.3194
ORD-20250256,2025-08-26,CUST-4525,Enterprise,East,Elena Rostova,Cloud Solutions,Serverless Compute,4,441.75,0.15,1767.02,1501.96,1112.23,389.74,0.2595
ORD-20250257,2025-12-29,CUST-2014,Enterprise,Central,Lucas Meyer,Cloud Solutions,Cloud Hosting Pro,10,1247.28,0.15,12472.79,10601.87,6393.96,4207.91,0.3969
ORD-20250258,2025-09-03,CUST-3861,Enterprise,West,Priya Sharma,Software,CRM Enterprise,18,2517.22,0.05,45309.96,43044.46,26442.17,16602.29,0.3857
ORD-20250259,2025-09-26,CUST-2758,Consumer,South,David Ross,Software,Analytics Studio,3,1733.37,0.0,5200.11,5200.11,2436.8,2763.3,0.5314
ORD-20250260,2025-07-15,CUST-4069,Consumer,West,Amara Okafor,Professional Services,Cloud Migration Consulting,3,7265.56,0.1,21796.68,19617.01,13811.28,5805.73,0.296
ORD-20250261,2025-05-14,CUST-2473,Enterprise,West,Priya Sharma,Software,CRM Enterprise,14,2390.22,0.0,33463.13,33463.13,20601.57,12861.56,0.3844
ORD-20250262,2025-10-13,CUST-2241,SMB,North,James Wilson,Hardware,Security Appliance,1,3019.36,0.0,3019.36,3019.36,1568.82,1450.54,0.4804
ORD-20250263,2025-12-04,CUST-1895,SMB,West,James Wilson,Professional Services,24/7 Premium Support,1,2068.29,0.0,2068.29,2068.29,1335.74,732.54,0.3542
ORD-20250264,2025-10-16,CUST-1482,SMB,North,Lucas Meyer,Cloud Solutions,Enterprise AI Suite,4,3349.37,0.0,13397.5,13397.5,8321.82,5075.68,0.3789
ORD-20250265,2025-05-04,CUST-3238,Enterprise,Central,David Ross,Professional Services,24/7 Premium Support,6,2073.28,0.0,12439.66,12439.66,5768.29,6671.38,0.5363
ORD-20250266,2025-11-09,CUST-3019,SMB,South,Elena Rostova,Professional Services,Cloud Migration Consulting,1,7699.55,0.05,7699.55,7314.57,4848.94,2465.63,0.3371
ORD-20250267,2025-04-25,CUST-2466,SMB,Central,David Ross,Hardware,Network Gateway Gen4,2,1591.53,0.0,3183.06,3183.06,1982.77,1200.29,0.3771
ORD-20250268,2025-11-24,CUST-4917,Mid-Market,North,David Ross,Professional Services,Annual Maintenance,5,1427.7,0.0,7138.5,7138.5,3251.12,3887.38,0.5446
ORD-20250269,2025-04-12,CUST-4693,Consumer,South,David Ross,Cloud Solutions,Data Lakehouse Storage,3,871.59,0.1,2614.76,2353.28,1690.08,663.21,0.2818
ORD-20250270,2025-07-25,CUST-1632,Enterprise,West,Elena Rostova,Hardware,Network Gateway Gen4,24,1792.41,0.05,43017.88,40866.99,19946.02,20920.97,0.5119
ORD-20250271,2025-10-13,CUST-3136,Mid-Market,North,James Wilson,Cloud Solutions,Serverless Compute,4,430.84,0.0,1723.36,1723.36,1027.21,696.15,0.404
ORD-20250272,2025-02-10,CUST-3561,Consumer,North,Sarah Jenkins,Hardware,Security Appliance,1,3128.9,0.05,3128.9,2972.45,1799.85,1172.6,0.3945
ORD-20250273,2025-01-16,CUST-3315,SMB,North,David Ross,Professional Services,Cloud Migration Consulting,3,7871.58,0.05,23614.73,22434.0,13738.23,8695.77,0.3876
ORD-20250274,2025-10-31,CUST-4060,Mid-Market,West,Amara Okafor,Cloud Solutions,Cloud Hosting Pro,2,1249.16,0.0,2498.31,2498.31,1538.6,959.71,0.3841
ORD-20250275,2025-08-04,CUST-4502,Enterprise,Central,Lucas Meyer,Hardware,Network Gateway Gen4,14,1665.71,0.15,23319.92,19821.93,13301.32,6520.61,0.329
ORD-20250276,2025-01-26,CUST-4890,Enterprise,North,James Wilson,Hardware,Workstation Pro,22,2263.54,0.15,49797.8,42328.13,27511.93,14816.2,0.35
ORD-20250277,2025-01-28,CUST-3901,SMB,North,Elena Rostova,Cloud Solutions,Data Lakehouse Storage,2,830.58,0.0,1661.17,1661.17,1074.39,586.78,0.3532
ORD-20250278,2025-03-13,CUST-4793,Enterprise,East,Sarah Jenkins,Software,DevOps Automation,14,959.89,0.15,13438.42,11422.65,6791.28,4631.38,0.4055
ORD-20250279,2025-04-03,CUST-2314,Mid-Market,East,Lucas Meyer,Professional Services,Cloud Migration Consulting,6,7480.72,0.0,44884.3,44884.3,25018.57,19865.72,0.4426
ORD-20250280,2025-02-18,CUST-1403,Enterprise,North,Elena Rostova,Software,CRM Enterprise,3,2361.33,0.05,7083.98,6729.78,3497.37,3232.41,0.4803
ORD-20250281,2025-04-16,CUST-2367,Consumer,South,Amara Okafor,Software,DevOps Automation,1,961.12,0.0,961.12,961.12,498.86,462.26,0.481
ORD-20250282,2025-07-02,CUST-2517,Mid-Market,West,David Ross,Software,CRM Enterprise,4,2311.56,0.0,9246.23,9246.23,4890.47,4355.76,0.4711
ORD-20250283,2025-04-18,CUST-3036,Consumer,West,Amara Okafor,Professional Services,Implementation & Onboarding,4,5087.3,0.0,20349.22,20349.22,12081.04,8268.17,0.4063
ORD-20250284,2025-09-07,CUST-2366,Consumer,West,James Wilson,Professional Services,Cloud Migration Consulting,1,7747.19,0.0,7747.19,7747.19,4836.72,2910.47,0.3757
ORD-20250285,2025-05-26,CUST-1419,Enterprise,North,Michael Chang,Professional Services,Annual Maintenance,7,1443.15,0.2,10102.08,8081.66,6364.96,1716.7,0.2124
ORD-20250286,2025-11-28,CUST-2793,Enterprise,North,Priya Sharma,Hardware,Network Gateway Gen4,11,1623.43,0.05,17857.75,16964.86,8072.17,8892.69,0.5242
ORD-20250287,2025-07-29,CUST-2563,Enterprise,North,David Ross,Hardware,Network Gateway Gen4,25,1751.83,0.05,43795.63,41605.85,20290.02,21315.82,0.5123
ORD-20250288,2025-12-16,CUST-1267,Enterprise,North,David Ross,Professional Services,Cloud Migration Consulting,13,7489.5,0.1,97363.5,87627.15,61536.36,26090.8,0.2977
ORD-20250289,2025-03-03,CUST-2431,Enterprise,East,Sarah Jenkins,Hardware,Network Gateway Gen4,8,1655.3,0.1,13242.37,11918.14,7028.78,4889.35,0.4102
ORD-20250290,2025-03-14,CUST-4435,SMB,South,Michael Chang,Software,CyberDefense Suite,4,2993.5,0.05,11974.01,11375.31,7206.8,4168.51,0.3665
ORD-20250291,2025-01-23,CUST-4896,Mid-Market,South,James Wilson,Software,Analytics Studio,5,1780.74,0.0,8903.68,8903.68,4917.82,3985.85,0.4477
ORD-20250292,2025-06-05,CUST-1832,Enterprise,South,Sarah Jenkins,Hardware,Security Appliance,19,3232.31,0.0,61413.95,61413.95,35459.21,25954.73,0.4226
ORD-20250293,2025-05-06,CUST-3372,Enterprise,East,Lucas Meyer,Professional Services,24/7 Premium Support,4,2068.34,0.1,8273.38,7446.04,4474.25,2971.79,0.3991
ORD-20250294,2025-04-23,CUST-4415,Mid-Market,North,David Ross,Hardware,Security Appliance,4,3243.85,0.0,12975.38,12975.38,5940.12,7035.26,0.5422
ORD-20250295,2025-12-29,CUST-3309,Enterprise,South,David Ross,Cloud Solutions,Enterprise AI Suite,17,3495.75,0.05,59427.71,56456.33,38104.09,18352.24,0.3251
ORD-20250296,2025-12-23,CUST-3043,Mid-Market,East,Sarah Jenkins,Cloud Solutions,Enterprise AI Suite,2,3355.87,0.0,6711.74,6711.74,3223.76,3487.98,0.5197
ORD-20250297,2025-04-19,CUST-4236,SMB,Central,Sarah Jenkins,Hardware,Workstation Pro,1,2207.1,0.0,2207.1,2207.1,1102.18,1104.91,0.5006
ORD-20250298,2025-12-09,CUST-4180,Enterprise,South,David Ross,Professional Services,24/7 Premium Support,19,2001.49,0.05,38028.3,36126.88,24462.97,11663.91,0.3229
ORD-20250299,2025-12-25,CUST-2303,Enterprise,East,Amara Okafor,Professional Services,Annual Maintenance,5,1447.58,0.2,7237.89,5790.31,3838.66,1951.66,0.3371
